ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Pinnacles NP,PINN,National Park,Pacific West,CA,1997,July,9309,0,33633,0,,,265,23,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1997,August,12607,0,45159,0,,,319,61,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1997,September,7165,0,25810,0,,,211,47,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1997,October,9127,0,32883,0,,,343,77,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1997,November,7789,0,28025,0,,,276,47,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1997,December,6870,0,24722,0,,,143,33,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1998,January,5421,0,20230,0,,,102,23,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1998,February,1321,0,4854,0,,,0,1,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1998,March,0,0,0,0,,,0,0,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1998,April,13804,0,48314,0,,,0,0,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1998,May,9952,0,34832,0,,,0,0,0,,
Pinnacles NP,PINN,National Park,Pacific West,CA,1998,June,10784,0,39291,0,,,0,0,0,,
